qid,original_qid,task,model_choice,correct_choice,is_correct,confidence,latency_ms,prob_a,prob_b
GAB-0622_stage1,GAB-0622,Gabor,B.,A,False,3,323.4281539916992,0.2451171875,0.75390625
GAB-0623_stage1,GAB-0623,Gabor,B.,B,False,3,326.9312381744385,0.46875,0.53125
GAB-0624_stage1,GAB-0624,Gabor,B.,A,False,3,321.4759826660156,0.2021484375,0.796875
GAB-0625_stage1,GAB-0625,Gabor,A,B,False,3,300.4429340362549,0.59375,0.40625
GAB-0626_stage1,GAB-0626,Gabor,A,B,False,3,292.9050922393799,0.62109375,0.376953125
GAB-0627_stage1,GAB-0627,Gabor,A,B,False,3,295.98331451416016,0.5,0.5
GAB-0628_stage1,GAB-0628,Gabor,B.,B,False,3,335.4008197784424,0.40625,0.59375
GAB-0629_stage1,GAB-0629,Gabor,B.,A,False,3,328.5222053527832,0.2451171875,0.75390625
GAB-0630_stage1,GAB-0630,Gabor,B.,A,False,3,328.2742500305176,0.2451171875,0.75390625
GAB-0631_stage1,GAB-0631,Gabor,B.,A,False,3,322.3457336425781,0.2021484375,0.796875
GAB-0632_stage1,GAB-0632,Gabor,B.,A,False,3,326.61962509155273,0.2021484375,0.796875
GAB-0633_stage1,GAB-0633,Gabor,B.,A,False,3,323.08173179626465,0.22265625,0.77734375
GAB-0634_stage1,GAB-0634,Gabor,B.,A,False,3,321.86126708984375,0.22265625,0.77734375
GAB-0635_stage1,GAB-0635,Gabor,A,B,False,3,292.6797866821289,0.5625,0.4375
GAB-0636_stage1,GAB-0636,Gabor,B.,B,False,3,322.2975730895996,0.40625,0.59375
GAB-0637_stage1,GAB-0637,Gabor,B.,A,False,3,323.988676071167,0.26953125,0.73046875
GAB-0638_stage1,GAB-0638,Gabor,A,B,False,3,312.1623992919922,0.59375,0.40625
GAB-0639_stage1,GAB-0639,Gabor,B.,B,False,3,324.3439197540283,0.34765625,0.65234375
GAB-0640_stage1,GAB-0640,Gabor,B.,A,False,3,400.17056465148926,0.2451171875,0.75390625
GAB-0641_stage1,GAB-0641,Gabor,B.,A,False,3,326.14779472351074,0.2021484375,0.796875
GAB-0642_stage1,GAB-0642,Gabor,B.,B,False,3,323.2278823852539,0.46875,0.53125
GAB-0643_stage1,GAB-0643,Gabor,B.,A,False,3,321.77066802978516,0.26953125,0.73046875
GAB-0644_stage1,GAB-0644,Gabor,B.,B,False,3,410.0451469421387,0.3203125,0.6796875
GAB-0645_stage1,GAB-0645,Gabor,B.,B,False,3,322.6931095123291,0.3203125,0.6796875
GAB-0646_stage1,GAB-0646,Gabor,B.,B,False,3,322.9861259460449,0.46875,0.53125
GAB-0647_stage1,GAB-0647,Gabor,B.,A,False,3,328.3383846282959,0.2451171875,0.75390625
GAB-0648_stage1,GAB-0648,Gabor,B.,B,False,3,322.7064609527588,0.46875,0.53125
GAB-0649_stage1,GAB-0649,Gabor,B.,A,False,3,322.18337059020996,0.2021484375,0.796875
GAB-0650_stage1,GAB-0650,Gabor,A,B,False,3,294.1615581512451,0.53125,0.46875
GAB-0651_stage1,GAB-0651,Gabor,B.,A,False,3,331.82501792907715,0.2021484375,0.796875
GAB-0652_stage1,GAB-0652,Gabor,B.,B,False,3,338.3207321166992,0.3203125,0.6796875
GAB-0653_stage1,GAB-0653,Gabor,B.,A,False,3,323.72188568115234,0.1640625,0.8359375
GAB-0654_stage1,GAB-0654,Gabor,A,B,False,3,296.3402271270752,0.59375,0.40625
GAB-0655_stage1,GAB-0655,Gabor,A,B,False,3,319.0915584564209,0.53125,0.46875
GAB-0656_stage1,GAB-0656,Gabor,A,B,False,3,293.8880920410156,0.53125,0.46875
GAB-0657_stage1,GAB-0657,Gabor,B.,A,False,3,428.4625053405762,0.26953125,0.73046875
GAB-0658_stage1,GAB-0658,Gabor,A,B,False,3,288.7310981750488,0.59375,0.40625
GAB-0659_stage1,GAB-0659,Gabor,A,B,False,3,290.5261516571045,0.5625,0.4375
GAB-0660_stage1,GAB-0660,Gabor,B.,A,False,3,319.5962905883789,0.1826171875,0.81640625
GAB-0661_stage1,GAB-0661,Gabor,B.,A,False,3,319.9810981750488,0.26953125,0.73046875
GAB-0662_stage1,GAB-0662,Gabor,B.,B,False,3,392.60387420654297,0.34765625,0.65234375
GAB-0663_stage1,GAB-0663,Gabor,B.,B,False,3,325.47593116760254,0.4375,0.5625
GAB-0664_stage1,GAB-0664,Gabor,B.,A,False,3,319.960355758667,0.2021484375,0.796875
GAB-0665_stage1,GAB-0665,Gabor,B.,A,False,3,416.26954078674316,0.1640625,0.8359375
GAB-0666_stage1,GAB-0666,Gabor,B.,B,False,3,323.22049140930176,0.46875,0.53125
GAB-0667_stage1,GAB-0667,Gabor,B.,A,False,3,317.60358810424805,0.1826171875,0.81640625
GAB-0668_stage1,GAB-0668,Gabor,B.,A,False,3,318.04609298706055,0.1640625,0.8359375
GAB-0669_stage1,GAB-0669,Gabor,A,B,False,3,288.53344917297363,0.59375,0.40625
GAB-0670_stage1,GAB-0670,Gabor,A.,B,False,3,317.7170753479004,0.5625,0.4375
GAB-0671_stage1,GAB-0671,Gabor,B.,A,False,3,319.28396224975586,0.2021484375,0.796875
GAB-0672_stage1,GAB-0672,Gabor,A,B,False,3,307.6281547546387,0.5,0.5
GAB-0673_stage1,GAB-0673,Gabor,B.,B,False,3,332.70740509033203,0.4375,0.5625
GAB-0674_stage1,GAB-0674,Gabor,B.,A,False,3,324.8248100280762,0.22265625,0.77734375
GAB-0675_stage1,GAB-0675,Gabor,B.,B,False,3,350.9364128112793,0.4375,0.5625
GAB-0676_stage1,GAB-0676,Gabor,B.,B,False,3,334.89203453063965,0.376953125,0.62109375
GAB-0677_stage1,GAB-0677,Gabor,B.,B,False,3,326.68519020080566,0.26953125,0.73046875
GAB-0678_stage1,GAB-0678,Gabor,B.,B,False,3,331.50649070739746,0.294921875,0.70703125
GAB-0679_stage1,GAB-0679,Gabor,B.,A,False,3,325.20270347595215,0.119140625,0.87890625
GAB-0680_stage1,GAB-0680,Gabor,B.,A,False,3,324.95880126953125,0.2021484375,0.796875
GAB-0681_stage1,GAB-0681,Gabor,B.,A,False,3,331.77971839904785,0.1640625,0.8359375
GAB-0682_stage1,GAB-0682,Gabor,A,B,False,3,294.405460357666,0.53125,0.46875
GAB-0683_stage1,GAB-0683,Gabor,B.,A,False,3,325.61302185058594,0.1328125,0.8671875
GAB-0684_stage1,GAB-0684,Gabor,B.,A,False,3,317.7633285522461,0.1484375,0.8515625
GAB-0685_stage1,GAB-0685,Gabor,B.,A,False,3,316.94769859313965,0.1826171875,0.81640625
GAB-0686_stage1,GAB-0686,Gabor,B.,B,False,3,317.2416687011719,0.46875,0.53125
GAB-0687_stage1,GAB-0687,Gabor,A,B,False,3,294.1112518310547,0.59375,0.40625
GAB-0688_stage1,GAB-0688,Gabor,B.,A,False,3,337.8777503967285,0.1064453125,0.89453125
GAB-0689_stage1,GAB-0689,Gabor,A,B,False,3,306.3020706176758,0.5625,0.4375
GAB-0690_stage1,GAB-0690,Gabor,B.,A,False,3,345.6227779388428,0.1640625,0.8359375
GAB-0691_stage1,GAB-0691,Gabor,A,B,False,3,296.9553470611572,0.5,0.5
GAB-0692_stage1,GAB-0692,Gabor,B.,B,False,3,333.06145668029785,0.4375,0.5625
GAB-0693_stage1,GAB-0693,Gabor,B.,B,False,3,336.98534965515137,0.46875,0.53125
GAB-0694_stage1,GAB-0694,Gabor,B.,B,False,3,323.23265075683594,0.3203125,0.6796875
GAB-0695_stage1,GAB-0695,Gabor,B.,A,False,3,326.9016742706299,0.1064453125,0.89453125
GAB-0696_stage1,GAB-0696,Gabor,B.,B,False,3,324.5398998260498,0.376953125,0.62109375
GAB-0697_stage1,GAB-0697,Gabor,B.,A,False,3,324.1899013519287,0.119140625,0.87890625
GAB-0698_stage1,GAB-0698,Gabor,B.,A,False,3,323.5466480255127,0.1328125,0.8671875
GAB-0699_stage1,GAB-0699,Gabor,B.,A,False,3,324.4035243988037,0.1064453125,0.89453125
GAB-0700_stage1,GAB-0700,Gabor,B.,A,False,3,340.1188850402832,0.07568359375,0.92578125
GAB-0701_stage1,GAB-0701,Gabor,B.,A,False,3,328.0222415924072,0.119140625,0.87890625
GAB-0702_stage1,GAB-0702,Gabor,A,B,False,3,300.92573165893555,0.5,0.5
GAB-0703_stage1,GAB-0703,Gabor,B.,B,False,3,339.8737907409668,0.4375,0.5625
GAB-0704_stage1,GAB-0704,Gabor,B.,A,False,3,333.9827060699463,0.119140625,0.87890625
GAB-0705_stage1,GAB-0705,Gabor,B.,A,False,3,400.5858898162842,0.22265625,0.77734375
GAB-0706_stage1,GAB-0706,Gabor,B.,A,False,3,325.8810043334961,0.26953125,0.73046875
GAB-0707_stage1,GAB-0707,Gabor,B.,A,False,3,329.8616409301758,0.294921875,0.70703125
GAB-0708_stage1,GAB-0708,Gabor,B.,B,False,3,326.59244537353516,0.46875,0.53125
GAB-0709_stage1,GAB-0709,Gabor,B.,A,False,3,325.40297508239746,0.1640625,0.8359375
GAB-0710_stage1,GAB-0710,Gabor,B.,B,False,3,332.8986167907715,0.34765625,0.65234375
GAB-0711_stage1,GAB-0711,Gabor,B.,B,False,3,324.9330520629883,0.46875,0.53125
GAB-0712_stage1,GAB-0712,Gabor,B.,B,False,3,329.3955326080322,0.294921875,0.70703125
GAB-0713_stage1,GAB-0713,Gabor,A,B,False,3,295.6583499908447,0.5625,0.4375
GAB-0714_stage1,GAB-0714,Gabor,B.,A,False,3,384.7072124481201,0.1640625,0.8359375
GAB-0715_stage1,GAB-0715,Gabor,B.,A,False,3,370.861291885376,0.1484375,0.8515625
GAB-0716_stage1,GAB-0716,Gabor,B.,B,False,3,321.2730884552002,0.40625,0.59375
GAB-0717_stage1,GAB-0717,Gabor,B.,A,False,3,325.34289360046387,0.1064453125,0.89453125
GAB-0718_stage1,GAB-0718,Gabor,A,B,False,3,307.91330337524414,0.62109375,0.376953125
GAB-0719_stage1,GAB-0719,Gabor,B.,B,False,3,322.676420211792,0.40625,0.59375
GAB-0720_stage1,GAB-0720,Gabor,B.,A,False,3,322.6284980773926,0.1640625,0.8359375
GAB-0721_stage1,GAB-0721,Gabor,A,B,False,3,292.82426834106445,0.62109375,0.376953125
GAB-0722_stage1,GAB-0722,Gabor,B.,A,False,3,321.2614059448242,0.2021484375,0.796875
GAB-0723_stage1,GAB-0723,Gabor,B.,B,False,3,321.35510444641113,0.40625,0.59375
GAB-0724_stage1,GAB-0724,Gabor,B.,A,False,3,325.5479335784912,0.1826171875,0.81640625
GAB-0725_stage1,GAB-0725,Gabor,B.,B,False,3,385.78271865844727,0.34765625,0.65234375
GAB-0726_stage1,GAB-0726,Gabor,A,B,False,3,300.6157875061035,0.5,0.5
GAB-0727_stage1,GAB-0727,Gabor,B.,B,False,3,342.2977924346924,0.376953125,0.62109375
GAB-0728_stage1,GAB-0728,Gabor,B.,A,False,3,324.48363304138184,0.1064453125,0.89453125
GAB-0729_stage1,GAB-0729,Gabor,B.,A,False,3,322.8445053100586,0.1484375,0.8515625
GAB-0730_stage1,GAB-0730,Gabor,B.,A,False,3,323.3969211578369,0.1064453125,0.89453125
GAB-0731_stage1,GAB-0731,Gabor,A,B,False,3,293.67518424987793,0.65234375,0.34765625
GAB-0732_stage1,GAB-0732,Gabor,B.,A,False,3,322.4523067474365,0.1328125,0.8671875
GAB-0733_stage1,GAB-0733,Gabor,A,B,False,3,293.55812072753906,0.5,0.5
GAB-0734_stage1,GAB-0734,Gabor,A,B,False,3,293.9906120300293,0.62109375,0.376953125
GAB-0735_stage1,GAB-0735,Gabor,B.,A,False,3,322.1898078918457,0.1484375,0.8515625
GAB-0736_stage1,GAB-0736,Gabor,B.,A,False,3,322.8881359100342,0.2021484375,0.796875
GAB-0737_stage1,GAB-0737,Gabor,A,B,False,3,294.9538230895996,0.5,0.5
GAB-0738_stage1,GAB-0738,Gabor,B.,B,False,3,322.83854484558105,0.4375,0.5625
GAB-0739_stage1,GAB-0739,Gabor,B.,A,False,3,328.0651569366455,0.34765625,0.65234375
GAB-0740_stage1,GAB-0740,Gabor,B.,B,False,3,323.3776092529297,0.4375,0.5625
GAB-0741_stage1,GAB-0741,Gabor,B.,A,False,3,326.174259185791,0.1826171875,0.81640625
GAB-0742_stage1,GAB-0742,Gabor,A,B,False,3,318.1474208831787,0.53125,0.46875
GAB-0743_stage1,GAB-0743,Gabor,B.,B,False,3,321.75254821777344,0.4375,0.5625
GAB-0744_stage1,GAB-0744,Gabor,B.,A,False,3,322.3152160644531,0.1826171875,0.81640625
GAB-0745_stage1,GAB-0745,Gabor,B.,B,False,3,321.70987129211426,0.46875,0.53125
GAB-0746_stage1,GAB-0746,Gabor,B.,A,False,3,322.3304748535156,0.26953125,0.73046875
GAB-0747_stage1,GAB-0747,Gabor,A,B,False,3,326.48301124572754,0.5625,0.4375
GAB-0748_stage1,GAB-0748,Gabor,B.,B,False,3,329.268217086792,0.40625,0.59375
GAB-0749_stage1,GAB-0749,Gabor,B.,A,False,3,387.6147270202637,0.2021484375,0.796875
GAB-0750_stage1,GAB-0750,Gabor,B.,A,False,3,324.19300079345703,0.2451171875,0.75390625
GAB-0751_stage1,GAB-0751,Gabor,A,B,False,3,378.92985343933105,0.5625,0.4375
GAB-0752_stage1,GAB-0752,Gabor,A,B,False,3,292.7231788635254,0.5625,0.4375
GAB-0753_stage1,GAB-0753,Gabor,A,B,False,3,295.8676815032959,0.5625,0.4375
GAB-0754_stage1,GAB-0754,Gabor,A,B,False,3,302.6144504547119,0.62109375,0.376953125
GAB-0755_stage1,GAB-0755,Gabor,A,B,False,3,297.04880714416504,0.62109375,0.376953125
GAB-0756_stage1,GAB-0756,Gabor,B.,A,False,3,330.2803039550781,0.2021484375,0.796875
GAB-0757_stage1,GAB-0757,Gabor,B.,A,False,3,324.50103759765625,0.1826171875,0.81640625
GAB-0758_stage1,GAB-0758,Gabor,A,B,False,3,339.67089653015137,0.59375,0.40625
GAB-0759_stage1,GAB-0759,Gabor,A,B,False,3,294.736385345459,0.59375,0.40625
GAB-0760_stage1,GAB-0760,Gabor,B.,A,False,3,323.47559928894043,0.1826171875,0.81640625
GAB-0761_stage1,GAB-0761,Gabor,B.,A,False,3,322.74532318115234,0.2021484375,0.796875
GAB-0762_stage1,GAB-0762,Gabor,A,B,False,3,293.0569648742676,0.6796875,0.3203125
GAB-0763_stage1,GAB-0763,Gabor,A,B,False,3,309.1466426849365,0.70703125,0.294921875
GAB-0764_stage1,GAB-0764,Gabor,A,B,False,3,295.35579681396484,0.5625,0.4375
GAB-0765_stage1,GAB-0765,Gabor,B.,B,False,3,326.6134262084961,0.46875,0.53125
GAB-0766_stage1,GAB-0766,Gabor,B.,B,False,3,324.3587017059326,0.46875,0.53125
GAB-0767_stage1,GAB-0767,Gabor,A,B,False,3,331.1419486999512,0.5625,0.4375
GAB-0768_stage1,GAB-0768,Gabor,B.,A,False,3,325.6351947784424,0.22265625,0.77734375
GAB-0769_stage1,GAB-0769,Gabor,A,B,False,3,293.8096523284912,0.81640625,0.1826171875
GAB-0770_stage1,GAB-0770,Gabor,A,B,False,3,293.184757232666,0.81640625,0.1826171875
GAB-0771_stage1,GAB-0771,Gabor,B.,A,False,3,322.829008102417,0.22265625,0.77734375
GAB-0772_stage1,GAB-0772,Gabor,A,B,False,3,297.879695892334,0.6796875,0.3203125
GAB-0773_stage1,GAB-0773,Gabor,A,B,False,3,308.00318717956543,0.75390625,0.2451171875
GAB-0774_stage1,GAB-0774,Gabor,A,B,False,3,295.3004837036133,0.59375,0.40625
GAB-0775_stage1,GAB-0775,Gabor,A,B,False,3,295.2234745025635,0.6796875,0.3203125
GAB-0776_stage1,GAB-0776,Gabor,B.,A,False,3,474.72405433654785,0.2021484375,0.796875
GAB-0777_stage1,GAB-0777,Gabor,A,B,False,3,296.59581184387207,0.5625,0.4375
GAB-0778_stage1,GAB-0778,Gabor,B.,A,False,3,339.22648429870605,0.2451171875,0.75390625
GAB-0779_stage1,GAB-0779,Gabor,B.,A,False,3,353.75142097473145,0.294921875,0.70703125
GAB-0780_stage1,GAB-0780,Gabor,A,B,False,3,296.8025207519531,0.5,0.5
GAB-0781_stage1,GAB-0781,Gabor,A,B,False,3,289.83163833618164,0.75390625,0.2451171875
GAB-0782_stage1,GAB-0782,Gabor,B.,A,False,3,319.9477195739746,0.22265625,0.77734375
GAB-0783_stage1,GAB-0783,Gabor,B.,A,False,3,325.1667022705078,0.1826171875,0.81640625
GAB-0784_stage1,GAB-0784,Gabor,A,B,False,3,290.9700870513916,0.62109375,0.376953125
GAB-0785_stage1,GAB-0785,Gabor,A,B,False,3,289.592981338501,0.6796875,0.3203125
GAB-0786_stage1,GAB-0786,Gabor,A,B,False,3,290.1453971862793,0.6796875,0.3203125
GAB-0787_stage1,GAB-0787,Gabor,B.,A,False,3,338.72389793395996,0.1826171875,0.81640625
GAB-0788_stage1,GAB-0788,Gabor,B.,A,False,3,348.8893508911133,0.2021484375,0.796875
GAB-0789_stage1,GAB-0789,Gabor,A,B,False,3,290.3411388397217,0.70703125,0.294921875
GAB-0790_stage1,GAB-0790,Gabor,B.,A,False,3,318.5443878173828,0.294921875,0.70703125
GAB-0791_stage1,GAB-0791,Gabor,B.,A,False,3,420.4699993133545,0.22265625,0.77734375
GAB-0792_stage1,GAB-0792,Gabor,B.,A,False,3,338.6852741241455,0.2451171875,0.75390625
GAB-0793_stage1,GAB-0793,Gabor,A,B,False,3,308.29834938049316,0.75390625,0.2451171875
GAB-0794_stage1,GAB-0794,Gabor,A,B,False,3,304.945707321167,0.73046875,0.26953125
GAB-0795_stage1,GAB-0795,Gabor,A,B,False,3,293.7278747558594,0.65234375,0.34765625
GAB-0796_stage1,GAB-0796,Gabor,B.,A,False,3,326.63440704345703,0.1328125,0.8671875
GAB-0797_stage1,GAB-0797,Gabor,A,B,False,3,298.8607883453369,0.70703125,0.294921875
GAB-0798_stage1,GAB-0798,Gabor,B.,A,False,3,338.20557594299316,0.22265625,0.77734375
GAB-0799_stage1,GAB-0799,Gabor,A,B,False,3,314.1038417816162,0.75390625,0.2451171875
GAB-0800_stage1,GAB-0800,Gabor,A,B,False,3,396.4087963104248,0.62109375,0.376953125
GAB-0801_stage1,GAB-0801,Gabor,B.,A,False,3,323.7457275390625,0.2021484375,0.796875
GAB-0802_stage1,GAB-0802,Gabor,B.,A,False,3,322.8130340576172,0.26953125,0.73046875
GAB-0803_stage1,GAB-0803,Gabor,B.,A,False,3,322.3147392272949,0.22265625,0.77734375
GAB-0804_stage1,GAB-0804,Gabor,B.,B,False,3,325.75488090515137,0.4375,0.5625
GAB-0805_stage1,GAB-0805,Gabor,B.,A,False,3,323.40335845947266,0.3203125,0.6796875
GAB-0806_stage1,GAB-0806,Gabor,A,B,False,3,318.3414936065674,0.62109375,0.376953125
GAB-0807_stage1,GAB-0807,Gabor,B.,B,False,3,324.94378089904785,0.40625,0.59375
GAB-0808_stage1,GAB-0808,Gabor,A,B,False,3,288.0673408508301,0.73046875,0.26953125
GAB-0809_stage1,GAB-0809,Gabor,A,B,False,3,287.74046897888184,0.77734375,0.22265625
GAB-0810_stage1,GAB-0810,Gabor,A,B,False,3,288.2516384124756,0.73046875,0.26953125
GAB-0811_stage1,GAB-0811,Gabor,B.,A,False,3,316.79272651672363,0.1640625,0.8359375
GAB-0812_stage1,GAB-0812,Gabor,A,B,False,3,288.9673709869385,0.73046875,0.26953125
GAB-0813_stage1,GAB-0813,Gabor,B.,A,False,3,318.53485107421875,0.119140625,0.87890625
GAB-0814_stage1,GAB-0814,Gabor,A,B,False,3,289.1726493835449,0.62109375,0.376953125
GAB-0815_stage1,GAB-0815,Gabor,B.,A,False,3,317.7030086517334,0.1064453125,0.89453125
GAB-0816_stage1,GAB-0816,Gabor,A,B,False,3,291.7449474334717,0.5,0.5
GAB-0817_stage1,GAB-0817,Gabor,B.,A,False,3,316.8513774871826,0.1826171875,0.81640625
GAB-0818_stage1,GAB-0818,Gabor,A,B,False,3,288.7461185455322,0.62109375,0.376953125
GAB-0819_stage1,GAB-0819,Gabor,B.,A,False,3,317.5513744354248,0.1484375,0.8515625
GAB-0820_stage1,GAB-0820,Gabor,A,B,False,3,288.62977027893066,0.70703125,0.294921875
GAB-0821_stage1,GAB-0821,Gabor,B.,B,False,3,317.1844482421875,0.4375,0.5625
GAB-0822_stage1,GAB-0822,Gabor,A,B,False,3,295.7727909088135,0.6796875,0.3203125
GAB-0823_stage1,GAB-0823,Gabor,A,B,False,3,296.04649543762207,0.53125,0.46875
GAB-0824_stage1,GAB-0824,Gabor,A,B,False,3,296.48613929748535,0.62109375,0.376953125
GAB-0825_stage1,GAB-0825,Gabor,A,B,False,3,295.52602767944336,0.53125,0.46875
GAB-0826_stage1,GAB-0826,Gabor,A,B,False,3,295.30835151672363,0.59375,0.40625
GAB-0827_stage1,GAB-0827,Gabor,B.,A,False,3,331.1421871185303,0.1826171875,0.81640625
GAB-0828_stage1,GAB-0828,Gabor,B.,A,False,3,326.6029357910156,0.1484375,0.8515625
GAB-0829_stage1,GAB-0829,Gabor,A,B,False,3,294.02852058410645,0.77734375,0.22265625
GAB-0830_stage1,GAB-0830,Gabor,B.,A,False,3,324.4035243988037,0.1826171875,0.81640625
GAB-0831_stage1,GAB-0831,Gabor,A,B,False,3,307.15394020080566,0.65234375,0.34765625
GAB-0832_stage1,GAB-0832,Gabor,B.,A,False,3,396.58474922180176,0.09521484375,0.90625
GAB-0833_stage1,GAB-0833,Gabor,B.,A,False,3,322.8418827056885,0.2451171875,0.75390625
GAB-0834_stage1,GAB-0834,Gabor,B.,A,False,3,323.0009078979492,0.22265625,0.77734375
GAB-0835_stage1,GAB-0835,Gabor,B.,A,False,3,322.2315311431885,0.22265625,0.77734375
GAB-0836_stage1,GAB-0836,Gabor,B.,A,False,3,324.2158889770508,0.22265625,0.77734375
GAB-0837_stage1,GAB-0837,Gabor,A,B,False,3,350.71516036987305,0.53125,0.46875
GAB-0838_stage1,GAB-0838,Gabor,A,B,False,3,301.71966552734375,0.65234375,0.34765625
GAB-0839_stage1,GAB-0839,Gabor,B.,B,False,3,325.8984088897705,0.46875,0.53125
GAB-0840_stage1,GAB-0840,Gabor,B.,A,False,3,330.3709030151367,0.1640625,0.8359375
GAB-0841_stage1,GAB-0841,Gabor,A,B,False,3,292.6924228668213,0.70703125,0.294921875
GAB-0842_stage1,GAB-0842,Gabor,A,B,False,3,299.3497848510742,0.6796875,0.3203125
GAB-0843_stage1,GAB-0843,Gabor,A,B,False,3,296.7643737792969,0.6796875,0.3203125
GAB-0844_stage1,GAB-0844,Gabor,B.,A,False,3,322.7276802062988,0.119140625,0.87890625
GAB-0845_stage1,GAB-0845,Gabor,A,B,False,3,293.182373046875,0.6796875,0.3203125
GAB-0846_stage1,GAB-0846,Gabor,B.,A,False,3,336.3993167877197,0.1328125,0.8671875
GAB-0847_stage1,GAB-0847,Gabor,A,B,False,3,299.67570304870605,0.65234375,0.34765625
GAB-0848_stage1,GAB-0848,Gabor,B.,A,False,3,323.52566719055176,0.09521484375,0.90625
GAB-0849_stage1,GAB-0849,Gabor,A,B,False,3,297.7795600891113,0.70703125,0.294921875
GAB-0850_stage1,GAB-0850,Gabor,B.,A,False,3,322.678804397583,0.1826171875,0.81640625
GAB-0851_stage1,GAB-0851,Gabor,B.,A,False,3,326.4615535736084,0.1064453125,0.89453125
GAB-0852_stage1,GAB-0852,Gabor,B.,A,False,3,323.5201835632324,0.1640625,0.8359375
GAB-0853_stage1,GAB-0853,Gabor,B.,A,False,3,387.9733085632324,0.119140625,0.87890625
GAB-0854_stage1,GAB-0854,Gabor,B.,A,False,3,342.00453758239746,0.09521484375,0.90625
GAB-0855_stage1,GAB-0855,Gabor,B.,A,False,3,321.230411529541,0.0849609375,0.9140625
GAB-0856_stage1,GAB-0856,Gabor,A,B,False,3,292.30380058288574,0.59375,0.40625
GAB-0857_stage1,GAB-0857,Gabor,B.,A,False,3,321.69508934020996,0.119140625,0.87890625
GAB-0858_stage1,GAB-0858,Gabor,A,B,False,3,291.57137870788574,0.75390625,0.2451171875
GAB-0859_stage1,GAB-0859,Gabor,B.,A,False,3,320.80984115600586,0.119140625,0.87890625
GAB-0860_stage1,GAB-0860,Gabor,B.,A,False,3,320.8649158477783,0.1328125,0.8671875
GAB-0861_stage1,GAB-0861,Gabor,B.,A,False,4,325.1528739929199,0.1328125,0.8671875
GAB-0862_stage1,GAB-0862,Gabor,B.,A,False,3,320.7240104675293,0.119140625,0.87890625
GAB-0863_stage1,GAB-0863,Gabor,B.,A,False,3,321.7499256134033,0.1484375,0.8515625
GAB-0864_stage1,GAB-0864,Gabor,A,B,False,3,292.0501232147217,0.5625,0.4375
GAB-0865_stage1,GAB-0865,Gabor,A,B,False,3,292.10925102233887,0.6796875,0.3203125
GAB-0866_stage1,GAB-0866,Gabor,B.,A,False,3,322.3683834075928,0.3203125,0.6796875
GAB-0867_stage1,GAB-0867,Gabor,B.,A,False,3,347.80406951904297,0.294921875,0.70703125
GAB-0868_stage1,GAB-0868,Gabor,A,B,False,3,321.638822555542,0.5625,0.4375
GAB-0869_stage1,GAB-0869,Gabor,A,B,False,3,309.31925773620605,0.77734375,0.22265625
GAB-0870_stage1,GAB-0870,Gabor,B.,A,False,3,331.22754096984863,0.1328125,0.8671875
GAB-0871_stage1,GAB-0871,Gabor,B.,A,False,3,328.9031982421875,0.1484375,0.8515625
GAB-0872_stage1,GAB-0872,Gabor,B.,A,False,3,320.8119869232178,0.1640625,0.8359375
GAB-0873_stage1,GAB-0873,Gabor,B.,A,False,3,321.5601444244385,0.22265625,0.77734375
GAB-0874_stage1,GAB-0874,Gabor,B.,A,False,3,320.6651210784912,0.1826171875,0.81640625
GAB-0875_stage1,GAB-0875,Gabor,B.,A,False,3,320.76239585876465,0.2021484375,0.796875
GAB-0876_stage1,GAB-0876,Gabor,A,B,False,3,315.0460720062256,0.62109375,0.376953125
GAB-0877_stage1,GAB-0877,Gabor,B.,A,False,3,334.14149284362793,0.119140625,0.87890625
GAB-0878_stage1,GAB-0878,Gabor,A,B,False,3,371.5510368347168,0.75390625,0.2451171875
GAB-0879_stage1,GAB-0879,Gabor,A,B,False,5,296.89788818359375,0.77734375,0.22265625
GAB-0880_stage1,GAB-0880,Gabor,B.,A,False,3,395.51520347595215,0.1640625,0.8359375
GAB-0881_stage1,GAB-0881,Gabor,B.,A,False,3,322.59106636047363,0.2451171875,0.75390625
GAB-0882_stage1,GAB-0882,Gabor,A,B,False,3,291.98360443115234,0.65234375,0.34765625
GAB-0883_stage1,GAB-0883,Gabor,B.,A,False,3,344.7837829589844,0.1826171875,0.81640625
GAB-0884_stage1,GAB-0884,Gabor,A,B,False,3,292.36698150634766,0.59375,0.40625
GAB-0885_stage1,GAB-0885,Gabor,A,B,False,3,300.2026081085205,0.6796875,0.3203125
GAB-0886_stage1,GAB-0886,Gabor,B.,A,False,3,324.3091106414795,0.1640625,0.8359375
GAB-0887_stage1,GAB-0887,Gabor,A,B,False,3,294.51847076416016,0.70703125,0.294921875
GAB-0888_stage1,GAB-0888,Gabor,B.,A,False,3,324.19610023498535,0.1484375,0.8515625
GAB-0889_stage1,GAB-0889,Gabor,B.,A,False,3,324.5368003845215,0.2021484375,0.796875
GAB-0890_stage1,GAB-0890,Gabor,B.,A,False,3,317.22140312194824,0.1484375,0.8515625
GAB-0891_stage1,GAB-0891,Gabor,A,B,False,5,288.9583110809326,0.87890625,0.119140625
GAB-0892_stage1,GAB-0892,Gabor,B.,A,False,3,317.22474098205566,0.1640625,0.8359375
GAB-0893_stage1,GAB-0893,Gabor,B.,A,False,3,318.1173801422119,0.26953125,0.73046875
